close_time,open,high,low,close,volume,trade_count
2019-02-25 01:59:59.999,3806.88,3809.02,3776.29,3780.52,1445.814094,9627
2019-02-25 02:59:59.999,3780.23,3800.0,3779.76,3795.1,1118.310317,7358
2019-02-25 03:59:59.999,3795.76,3804.99,3784.15,3790.43,1062.688467,8055
2019-02-25 04:59:59.999,3790.43,3805.0,3755.01,3797.63,2471.242965,14093
2019-02-25 05:59:59.999,3796.0,3809.63,3791.02,3791.31,1551.558347,10264
2019-02-25 06:59:59.999,3791.31,3818.46,3791.2,3807.3,1414.173326,9544
2019-02-25 07:59:59.999,3807.6,3809.19,3798.36,3807.29,1383.807967,9126
2019-02-25 08:59:59.999,3807.62,3807.7,3778.65,3796.71,2015.926266,13038
2019-02-25 09:59:59.999,3795.65,3811.0,3793.0,3808.96,1719.514627,11600
2019-02-25 10:59:59.999,3808.96,3857.64,3801.09,3852.82,3381.901031,20915
2019-02-25 11:59:59.999,3851.56,3852.99,3825.05,3836.39,2028.498458,13069
2019-02-25 12:59:59.999,3836.39,3871.27,3831.88,3868.77,3056.277498,19710
2019-02-25 13:59:59.999,3869.1,3872.66,3848.45,3855.39,1364.050564,10899
2019-02-25 14:59:59.999,3857.0,3864.47,3808.01,3839.39,2264.425862,14916
2019-02-25 15:59:59.999,3839.01,3844.9,3805.57,3813.59,1091.29759,9175
2019-02-25 16:59:59.999,3814.53,3844.43,3812.55,3837.22,786.153876,8628
2019-02-25 17:59:59.999,3838.06,3846.54,3826.95,3827.92,1085.270558,9158
2019-02-25 18:59:59.999,3828.44,3833.85,3821.61,3830.17,949.179712,9456
2019-02-25 19:59:59.999,3831.41,3835.0,3826.88,3833.16,662.846201,7221
2019-02-25 20:59:59.999,3833.87,3841.51,3829.94,3834.89,846.618569,8115
2019-02-25 21:59:59.999,3834.66,3841.47,3834.66,3837.25,693.228076,6677
2019-02-25 22:59:59.999,3838.08,3840.38,3821.01,3825.52,967.144805,8114
2019-02-25 23:59:59.999,3826.46,3831.88,3777.0,3812.54,2701.278617,14522
2019-02-26 00:59:59.999,3814.09,3816.7,3785.23,3801.33,1984.928979,12152
2019-02-26 01:59:59.999,3801.28,3810.88,3795.26,3807.63,1769.771061,11451
2019-02-26 02:59:59.999,3807.63,3815.0,3804.47,3812.22,1231.398598,10483
2019-02-26 03:59:59.999,3811.57,3813.7,3786.92,3811.39,1314.35006,10028
2019-02-26 04:59:59.999,3811.96,3828.94,3810.14,3818.19,1119.667546,9003
2019-02-26 05:59:59.999,3818.22,3824.68,3803.65,3808.99,1189.697595,7671
2019-02-26 06:59:59.999,3808.62,3814.8,3795.88,3805.76,1256.957843,8705
2019-02-26 07:59:59.999,3804.72,3806.67,3787.52,3801.98,1551.049473,10690
2019-02-26 08:59:59.999,3802.6,3831.57,3798.24,3821.48,1772.456408,11849
2019-02-26 09:59:59.999,3821.75,3832.99,3815.0,3821.65,1425.716437,10229
2019-02-26 10:59:59.999,3821.89,3823.15,3805.56,3808.86,1312.949465,9037
2019-02-26 11:59:59.999,3809.06,3814.6,3790.62,3811.84,1346.539077,9306
2019-02-26 12:59:59.999,3811.33,3822.03,3802.0,3804.33,1042.080336,7719
2019-02-26 13:59:59.999,3804.49,3820.06,3801.08,3814.49,894.094024,7172
2019-02-26 14:59:59.999,3814.69,3821.0,3805.55,3806.99,961.240446,7172
2019-02-26 15:59:59.999,3805.7,3816.53,3800.0,3802.04,653.80122,5721
2019-02-26 16:59:59.999,3802.04,3814.97,3799.0,3812.0,633.844294,5749
2019-02-26 17:59:59.999,3812.02,3812.46,3804.09,3809.23,557.909194,5655
2019-02-26 18:59:59.999,3809.31,3810.88,3791.66,3801.7,894.420411,7549
2019-02-26 19:59:59.999,3801.99,3805.57,3792.92,3797.65,686.369918,6405
2019-02-26 20:59:59.999,3798.38,3819.88,3797.21,3814.27,779.300347,7326
2019-02-26 21:59:59.999,3814.62,3821.58,3810.18,3820.31,1164.506241,7447
2019-02-26 22:59:59.999,3820.69,3829.0,3815.12,3816.7,1116.203489,7559
2019-02-26 23:59:59.999,3816.7,3829.53,3814.28,3825.0,831.997005,6833
2019-02-27 00:59:59.999,3824.29,3825.29,3813.12,3816.84,676.571866,5887
2019-02-27 01:59:59.999,3816.4,3830.0,3815.93,3825.59,999.506684,7878
2019-02-27 02:59:59.999,3825.61,3833.99,3822.0,3822.0,1225.185331,8495
2019-02-27 03:59:59.999,3822.0,3828.26,3819.33,3822.79,1076.252705,6874
2019-02-27 04:59:59.999,3822.12,3827.8,3815.5,3819.47,1063.222184,6762
2019-02-27 05:59:59.999,3819.48,3826.0,3818.24,3826.0,771.041514,5320
2019-02-27 06:59:59.999,3826.0,3833.0,3819.74,3821.15,938.47175,6247
2019-02-27 07:59:59.999,3820.59,3838.85,3820.13,3823.45,1182.584844,7810
2019-02-27 08:59:59.999,3822.52,3823.39,3788.0,3810.8,2853.903378,12643
2019-02-27 09:59:59.999,3810.8,3814.03,3799.97,3807.04,1205.01423,7113
2019-02-27 10:59:59.999,3807.69,3817.0,3801.82,3809.78,842.866582,7392
2019-02-27 11:59:59.999,3809.76,3816.38,3807.62,3815.55,616.818797,5567
2019-02-27 12:59:59.999,3815.03,3816.0,3804.13,3809.64,585.780023,5435
2019-02-27 13:59:59.999,3809.64,3814.24,3806.0,3813.93,508.700559,4713
2019-02-27 14:59:59.999,3813.24,3814.84,3677.17,3741.75,5814.387077,26746
2019-02-27 15:59:59.999,3741.52,3770.0,3722.42,3770.0,2358.754151,12954
2019-02-27 16:59:59.999,3768.25,3796.56,3756.54,3791.73,1229.794969,8133
2019-02-27 17:59:59.999,3790.9,3826.34,3787.66,3818.07,2079.341411,12538
2019-02-27 18:59:59.999,3818.04,3829.12,3809.88,3825.87,1079.956244,8106
2019-02-27 19:59:59.999,3825.75,3833.95,3819.0,3826.11,1038.426514,7918
2019-02-27 20:59:59.999,3826.1,3831.7,3814.68,3815.31,683.176461,5881
2019-02-27 21:59:59.999,3815.33,3822.44,3810.21,3816.94,651.293599,6516
2019-02-27 22:59:59.999,3818.28,3825.33,3814.87,3823.81,678.486666,6452
2019-02-27 23:59:59.999,3823.67,3830.0,3822.1,3828.43,659.026463,6394
2019-02-28 00:59:59.999,3829.02,3829.34,3816.11,3817.2,663.370826,6421
2019-02-28 01:59:59.999,3817.16,3825.0,3811.01,3822.06,826.752859,6720
2019-02-28 02:59:59.999,3823.07,3849.38,3822.06,3836.06,1408.421611,8433
2019-02-28 03:59:59.999,3836.06,3849.44,3830.87,3837.23,2152.322873,10617
2019-02-28 04:59:59.999,3837.23,3842.08,3819.69,3827.12,3037.873268,21928
2019-02-28 05:59:59.999,3827.14,3838.66,3819.4,3833.82,1359.281659,8864
2019-02-28 06:59:59.999,3833.46,3838.62,3824.67,3829.76,1014.151983,8153
2019-02-28 07:59:59.999,3829.77,3833.61,3822.87,3829.5,753.323611,6311
2019-02-28 08:59:59.999,3829.7,3836.84,3825.2,3831.79,1135.947076,9795
2019-02-28 09:59:59.999,3831.36,3888.0,3763.87,3852.88,4528.849351,23842
2019-02-28 10:59:59.999,3852.27,3873.54,3814.28,3834.48,3218.401335,18831
2019-02-28 11:59:59.999,3834.43,3834.46,3794.44,3815.44,2147.974657,12851
2019-02-28 12:59:59.999,3814.53,3836.12,3801.46,3832.14,1203.69471,9323
2019-02-28 13:59:59.999,3832.13,3837.92,3810.0,3821.11,1435.605823,11765
2019-02-28 14:59:59.999,3821.19,3829.79,3808.87,3821.1,1056.112736,8623
2019-02-28 15:59:59.999,3822.02,3826.33,3815.23,3820.74,589.327077,6914
2019-02-28 16:59:59.999,3820.39,3824.01,3805.0,3819.52,662.069694,6886
2019-02-28 17:59:59.999,3819.52,3825.92,3811.49,3813.69,578.113948,6305
2019-02-28 18:59:59.999,3814.26,3823.7,3813.01,3819.35,645.72881,6527
2019-02-28 19:59:59.999,3819.92,3828.47,3814.21,3826.51,731.496592,7313
2019-02-28 20:59:59.999,3826.75,3827.24,3821.0,3823.21,661.69934,6104
2019-02-28 21:59:59.999,3823.21,3834.93,3823.03,3825.39,644.13462,5732
2019-02-28 22:59:59.999,3825.39,3831.58,3822.27,3825.0,614.886948,5741
2019-02-28 23:59:59.999,3825.02,3828.13,3822.55,3825.14,476.925108,5408
2019-03-01 00:59:59.999,3824.7,3828.5,3823.8,3825.93,506.216412,5592
2019-03-01 01:59:59.999,3825.49,3839.02,3823.4,3839.02,1042.651961,8880
2019-03-01 02:59:59.999,3839.02,3839.55,3830.4,3833.79,1232.405549,8765
2019-03-01 03:59:59.999,3833.28,3852.41,3829.88,3832.98,1733.605374,11026
2019-03-01 04:59:59.999,3832.98,3836.67,3825.0,3830.52,1164.093519,7431
2019-03-01 05:59:59.999,3831.1,3833.49,3824.0,3828.59,850.263118,6323
2019-03-01 06:59:59.999,3828.58,3830.3,3822.64,3828.55,1361.016713,9346
2019-03-01 07:59:59.999,3828.06,3837.0,3821.0,3834.92,1159.022385,8101
2019-03-01 08:59:59.999,3835.05,3837.0,3819.7,3836.58,1431.975398,8905
2019-03-01 09:59:59.999,3836.6,3838.93,3828.0,3828.54,868.511576,7633
2019-03-01 10:59:59.999,3828.15,3848.0,3828.15,3838.45,1456.235063,10040
2019-03-01 11:59:59.999,3838.45,3855.0,3838.05,3849.06,1473.595188,9672
2019-03-01 12:59:59.999,3848.87,3853.54,3840.0,3849.79,882.381951,7262
2019-03-01 13:59:59.999,3848.7,3851.0,3841.07,3845.01,755.7702,5946
2019-03-01 14:59:59.999,3845.0,3849.88,3841.0,3842.8,670.920864,5755
2019-03-01 15:59:59.999,3842.34,3853.05,3841.0,3849.93,485.924962,5302
2019-03-01 16:59:59.999,3849.73,3857.0,3817.0,3829.32,1403.651002,9048
2019-03-01 17:59:59.999,3829.41,3840.0,3819.37,3823.0,921.459517,8008
2019-03-01 18:59:59.999,3822.17,3833.55,3817.5,3829.24,656.849443,5698
2019-03-01 19:59:59.999,3828.36,3837.26,3825.25,3835.27,490.390139,4988
2019-03-01 20:59:59.999,3835.01,3839.5,3833.57,3836.97,420.12253,4833
2019-03-01 21:59:59.999,3836.95,3841.31,3833.71,3835.85,730.378018,6055
2019-03-01 22:59:59.999,3834.99,3835.84,3800.0,3814.69,1712.051195,10457
2019-03-01 23:59:59.999,3814.69,3824.1,3810.05,3814.89,1078.656448,6979
2019-03-02 00:59:59.999,3814.89,3820.0,3812.0,3814.1,695.884517,5394
2019-03-02 01:59:59.999,3814.91,3816.43,3791.95,3802.46,1015.423816,6827
2019-03-02 02:59:59.999,3802.44,3809.81,3772.25,3806.98,2369.077641,14043
2019-03-02 03:59:59.999,3806.96,3816.63,3801.07,3804.51,976.469997,6311
2019-03-02 04:59:59.999,3804.51,3813.0,3802.03,3810.1,824.526096,6078
2019-03-02 05:59:59.999,3810.14,3825.92,3808.0,3816.96,1390.074308,7890
2019-03-02 06:59:59.999,3816.74,3824.61,3812.27,3815.73,646.612314,5208
2019-03-02 07:59:59.999,3815.98,3830.75,3815.84,3821.12,745.667828,6752
2019-03-02 08:59:59.999,3820.62,3827.7,3812.5,3813.09,535.24608,5474
2019-03-02 09:59:59.999,3813.11,3828.09,3810.82,3812.13,786.318133,6875
2019-03-02 10:59:59.999,3812.11,3824.3,3797.38,3812.29,1095.082579,8228
2019-03-02 11:59:59.999,3810.95,3816.73,3802.11,3804.31,784.50625,5641
2019-03-02 12:59:59.999,3804.31,3819.47,3802.37,3814.79,703.192494,4971
2019-03-02 13:59:59.999,3815.47,3821.04,3813.0,3820.67,361.724938,4271
2019-03-02 14:59:59.999,3820.49,3821.98,3806.65,3811.11,387.156064,4315
2019-03-02 15:59:59.999,3811.13,3823.95,3809.62,3822.33,368.901346,4407
2019-03-02 16:59:59.999,3822.45,3822.47,3813.47,3817.03,290.342209,3782
2019-03-02 17:59:59.999,3817.03,3823.24,3817.01,3819.93,381.183972,4377
2019-03-02 18:59:59.999,3819.97,3831.27,3818.72,3827.0,832.822746,5753
2019-03-02 19:59:59.999,3827.62,3833.96,3824.47,3826.71,550.806872,4607
2019-03-02 20:59:59.999,3826.55,3829.46,3815.58,3821.3,526.387116,3810
2019-03-02 21:59:59.999,3820.22,3825.26,3817.81,3824.75,393.406669,3581
2019-03-02 22:59:59.999,3824.8,3829.0,3820.78,3821.78,418.782081,3995
2019-03-02 23:59:59.999,3821.96,3825.72,3817.73,3825.22,498.714687,4351
2019-03-03 00:59:59.999,3824.74,3827.77,3820.92,3824.0,670.115666,5071
2019-03-03 01:59:59.999,3824.12,3833.44,3819.74,3825.14,902.108013,5538
2019-03-03 02:59:59.999,3825.11,3835.0,3800.0,3820.8,1164.599046,7196
2019-03-03 03:59:59.999,3820.72,3829.0,3816.05,3824.8,722.024408,4645
2019-03-03 04:59:59.999,3824.05,3828.35,3821.65,3826.06,408.2241,3818
2019-03-03 05:59:59.999,3826.46,3832.0,3817.89,3821.0,587.909383,5075
2019-03-03 06:59:59.999,3821.95,3825.69,3814.54,3823.46,659.073782,5063
2019-03-03 07:59:59.999,3824.28,3825.0,3793.33,3821.95,1504.817089,9150
2019-03-03 08:59:59.999,3821.95,3825.0,3809.78,3813.2,885.477088,5714
2019-03-03 09:59:59.999,3813.22,3814.34,3792.22,3795.62,1453.72663,8342
2019-03-03 10:59:59.999,3795.62,3810.0,3781.32,3803.08,1383.425964,8975
2019-03-03 11:59:59.999,3803.08,3811.99,3801.63,3808.67,605.202782,6402
2019-03-03 12:59:59.999,3809.04,3811.0,3801.39,3808.61,418.935866,4164
2019-03-03 13:59:59.999,3808.6,3809.98,3802.71,3808.0,270.742428,3528
2019-03-03 14:59:59.999,3807.52,3816.68,3805.9,3814.57,351.1392,3959
2019-03-03 15:59:59.999,3814.55,3815.44,3802.0,3808.51,331.227069,4028
2019-03-03 16:59:59.999,3808.51,3811.5,3795.88,3803.48,386.561457,4250
2019-03-03 17:59:59.999,3804.19,3809.82,3782.22,3807.75,791.935268,6666
2019-03-03 18:59:59.999,3807.32,3830.0,3807.05,3827.81,1389.835716,8227
2019-03-03 19:59:59.999,3827.83,3830.0,3818.15,3824.0,802.890923,5498
2019-03-03 20:59:59.999,3825.04,3827.0,3809.75,3810.38,893.814439,6033
2019-03-03 21:59:59.999,3810.03,3813.38,3791.0,3799.63,1363.528837,8480
2019-03-03 22:59:59.999,3798.67,3799.93,3740.19,3750.73,3969.469352,22076
2019-03-03 23:59:59.999,3750.8,3750.87,3699.5,3725.84,4179.395839,24043
2019-03-04 00:59:59.999,3727.49,3739.58,3712.94,3738.98,1690.252496,10428
2019-03-04 01:59:59.999,3738.96,3750.15,3725.84,3727.0,1127.454371,7706
2019-03-04 02:59:59.999,3727.0,3733.05,3711.41,3718.77,1088.064486,7929
2019-03-04 03:59:59.999,3717.83,3730.0,3702.0,3705.97,1373.660905,8743
2019-03-04 04:59:59.999,3705.98,3710.4,3670.69,3701.34,3307.649966,18122
2019-03-04 05:59:59.999,3700.02,3720.0,3691.16,3707.6,1588.247255,9384
2019-03-04 06:59:59.999,3707.58,3716.91,3695.31,3700.01,1247.011682,7615
2019-03-04 07:59:59.999,3700.01,3715.99,3690.16,3709.02,1577.051493,8441
2019-03-04 08:59:59.999,3709.02,3719.05,3704.7,3717.0,1276.983554,7925
2019-03-04 09:59:59.999,3717.0,3728.0,3707.0,3713.1,1202.710456,7997
2019-03-04 10:59:59.999,3712.07,3730.0,3711.59,3724.06,931.471994,7557
2019-03-04 11:59:59.999,3724.3,3735.14,3721.71,3722.64,1061.679639,7582
2019-03-04 12:59:59.999,3722.36,3724.97,3708.1,3720.4,1129.481394,7128
2019-03-04 13:59:59.999,3720.4,3723.96,3709.0,3718.17,643.650579,5508
2019-03-04 14:59:59.999,3718.17,3733.06,3713.84,3714.79,807.012391,6061
2019-03-04 15:59:59.999,3714.79,3723.25,3709.0,3715.01,693.191458,5277
2019-03-04 16:59:59.999,3715.01,3720.0,3703.35,3704.98,647.214278,5106
2019-03-04 17:59:59.999,3704.98,3719.53,3696.72,3715.3,751.118157,5749
2019-03-04 18:59:59.999,3716.1,3724.69,3713.9,3719.42,572.409465,4968
2019-03-04 19:59:59.999,3719.87,3725.0,3711.91,3714.57,575.888869,5011
2019-03-04 20:59:59.999,3714.57,3722.85,3703.73,3704.96,1181.086414,6180
2019-03-04 21:59:59.999,3704.07,3719.0,3703.55,3712.98,863.840529,6310
2019-03-04 22:59:59.999,3713.0,3724.0,3711.46,3724.0,730.643791,5587
2019-03-04 23:59:59.999,3723.99,3726.0,3718.34,3724.32,945.037064,6476
2019-03-05 00:59:59.999,3724.32,3733.53,3717.0,3718.5,1502.272316,7858
2019-03-05 01:59:59.999,3718.5,3731.25,3717.51,3729.2,1102.406331,6519
2019-03-05 02:59:59.999,3729.19,3747.0,3728.15,3744.51,1390.912678,8897
2019-03-05 03:59:59.999,3744.29,3746.99,3733.43,3737.76,1056.166134,6314
2019-03-05 04:59:59.999,3738.04,3742.83,3729.01,3741.0,692.635986,5655
2019-03-05 05:59:59.999,3741.0,3747.0,3735.73,3739.57,1101.296522,6870
2019-03-05 06:59:59.999,3739.58,3760.0,3738.8,3752.69,1965.174101,10316
2019-03-05 07:59:59.999,3752.65,3848.38,3748.0,3846.97,5051.58189,24811
2019-03-05 08:59:59.999,3846.25,3846.97,3812.0,3824.39,2710.887397,14188
2019-03-05 09:59:59.999,3824.33,3847.29,3820.0,3834.56,1514.696965,9805
2019-03-05 10:59:59.999,3835.0,3877.1,3820.32,3841.22,3711.125872,19349
2019-03-05 11:59:59.999,3839.86,3854.02,3830.39,3846.54,1420.234278,8594
2019-03-05 12:59:59.999,3847.67,3851.36,3834.03,3847.13,882.596163,6449
2019-03-05 13:59:59.999,3848.14,3865.0,3842.61,3855.71,933.05253,6681
2019-03-05 14:59:59.999,3855.04,3861.77,3842.07,3848.05,904.979669,6798
2019-03-05 15:59:59.999,3847.93,3851.0,3830.82,3845.26,943.108249,7334
2019-03-05 16:59:59.999,3845.24,3850.68,3835.0,3847.4,512.41713,5483
2019-03-05 17:59:59.999,3847.53,3860.34,3841.01,3857.73,698.085819,5991
2019-03-05 18:59:59.999,3857.58,3870.0,3813.09,3835.93,1974.067028,12097
2019-03-05 19:59:59.999,3835.68,3839.64,3820.33,3837.05,1045.264279,6630
2019-03-05 20:59:59.999,3837.49,3843.2,3834.75,3841.36,561.454527,4853
2019-03-05 21:59:59.999,3840.91,3844.26,3825.0,3826.67,750.596914,5117
2019-03-05 22:59:59.999,3827.58,3838.94,3821.13,3834.23,796.885229,5721
2019-03-05 23:59:59.999,3835.17,3848.43,3832.0,3834.79,717.602766,5478
2019-03-06 00:59:59.999,3835.32,3855.74,3831.21,3851.6,894.74349,6789
2019-03-06 01:59:59.999,3851.6,3858.51,3842.82,3851.92,955.456442,6098
2019-03-06 02:59:59.999,3851.9,3852.43,3834.05,3841.3,833.875499,5812
2019-03-06 03:59:59.999,3841.17,3857.89,3836.8,3853.93,1011.350148,6402
2019-03-06 04:59:59.999,3853.93,3907.0,3843.52,3856.0,2943.624086,16075
2019-03-06 05:59:59.999,3855.55,3866.76,3844.87,3862.55,1528.39472,9105
2019-03-06 06:59:59.999,3862.55,3864.0,3852.96,3855.44,1069.000128,6440
2019-03-06 07:59:59.999,3855.44,3861.87,3843.0,3849.99,1281.118992,7033
2019-03-06 08:59:59.999,3849.99,3853.05,3829.39,3848.81,1293.0264,8678
2019-03-06 09:59:59.999,3848.81,3863.8,3848.42,3862.6,973.471389,6813
2019-03-06 10:59:59.999,3862.02,3874.99,3850.0,3873.06,1440.648494,9107
2019-03-06 11:59:59.999,3874.41,3875.12,3854.08,3857.94,1098.603696,6473
2019-03-06 12:59:59.999,3857.95,3862.84,3848.99,3862.83,593.334394,4889
2019-03-06 13:59:59.999,3862.28,3863.48,3850.0,3855.5,676.270202,4749
2019-03-06 14:59:59.999,3855.5,3859.37,3850.97,3853.24,671.311287,4992
2019-03-06 15:59:59.999,3852.75,3865.09,3846.93,3858.41,584.829902,5513
2019-03-06 16:59:59.999,3858.41,3867.99,3854.0,3865.41,529.457788,5303
2019-03-06 17:59:59.999,3865.43,3868.0,3857.66,3861.84,550.73103,4934
2019-03-06 18:59:59.999,3861.84,3883.03,3857.0,3875.55,1213.780154,7488
2019-03-06 19:59:59.999,3875.29,3902.94,3869.68,3879.56,1588.152268,9450
2019-03-06 20:59:59.999,3879.58,3880.99,3868.0,3878.97,842.038595,5134
2019-03-06 21:59:59.999,3878.96,3892.58,3872.51,3884.02,849.560378,6221
2019-03-06 22:59:59.999,3883.0,3905.0,3881.88,3903.89,2327.02925,12018
2019-03-06 23:59:59.999,3903.5,3905.4,3864.39,3876.55,2010.226743,12087
2019-03-07 00:59:59.999,3876.56,3878.16,3854.7,3873.35,1234.345269,7055
2019-03-07 01:59:59.999,3872.38,3881.25,3866.35,3880.0,722.316978,5312
2019-03-07 02:59:59.999,3880.17,3880.2,3859.0,3863.98,755.224001,6128
2019-03-07 03:59:59.999,3864.91,3864.93,3852.26,3856.4,971.857525,6788
2019-03-07 04:59:59.999,3856.4,3863.0,3840.4,3861.11,1520.01187,8542
2019-03-07 05:59:59.999,3860.15,3873.09,3857.54,3866.01,837.576889,6425
2019-03-07 06:59:59.999,3866.01,3885.42,3857.32,3875.97,1064.52828,6776
2019-03-07 07:59:59.999,3875.5,3883.86,3868.0,3873.02,1174.884081,7958
2019-03-07 08:59:59.999,3873.02,3893.0,3859.0,3887.9,1404.407656,9815
2019-03-07 09:59:59.999,3888.96,3898.83,3876.0,3876.95,1684.707527,10819
2019-03-07 10:59:59.999,3876.54,3892.8,3876.54,3892.5,1366.0767,9811
2019-03-07 11:59:59.999,3892.49,3899.13,3872.11,3879.91,1283.538689,8936
2019-03-07 12:59:59.999,3879.53,3888.09,3877.03,3885.88,875.587218,6264
2019-03-07 13:59:59.999,3886.63,3894.9,3879.0,3880.01,590.985587,5835
2019-03-07 14:59:59.999,3880.01,3890.0,3875.3,3887.42,638.891397,6253
2019-03-07 15:59:59.999,3887.73,3889.52,3875.86,3884.09,469.6508,4734
2019-03-07 16:59:59.999,3883.81,3887.35,3868.35,3875.01,493.740132,5597
2019-03-07 17:59:59.999,3875.01,3878.66,3862.32,3873.64,536.139674,5074
2019-03-07 18:59:59.999,3873.63,3881.83,3862.7,3878.19,783.279542,6949
2019-03-07 19:59:59.999,3878.19,3886.11,3867.0,3868.98,798.86751,6396
2019-03-07 20:59:59.999,3868.9,3884.41,3867.35,3876.6,830.466981,6218
2019-03-07 21:59:59.999,3876.56,3881.91,3869.0,3873.94,841.21758,6395
2019-03-07 22:59:59.999,3873.94,3891.04,3873.94,3886.25,1111.047158,8408
2019-03-07 23:59:59.999,3885.3,3905.99,3882.4,3897.02,1489.236818,9405
2019-03-08 00:59:59.999,3897.9,3930.0,3888.0,3913.47,2847.331025,15150
2019-03-08 01:59:59.999,3913.98,3914.0,3888.56,3898.65,1717.847828,10762
2019-03-08 02:59:59.999,3898.36,3899.88,3875.0,3882.6,1306.156226,8065
2019-03-08 03:59:59.999,3883.5,3891.71,3873.18,3887.1,1155.893471,8966
2019-03-08 04:59:59.999,3887.1,3911.71,3887.04,3910.34,1026.400918,7602
2019-03-08 05:59:59.999,3910.11,3911.58,3889.15,3891.33,982.767451,6715
2019-03-08 06:59:59.999,3891.39,3904.0,3884.1,3895.0,889.488884,7129
2019-03-08 07:59:59.999,3894.82,3912.22,3889.24,3908.1,927.199232,6730
2019-03-08 08:59:59.999,3908.7,3920.0,3900.0,3916.0,881.93421,7495
2019-03-08 09:59:59.999,3916.0,3916.89,3904.26,3908.37,868.430311,6844
2019-03-08 10:59:59.999,3908.37,3914.01,3898.8,3906.81,1272.340162,8655
2019-03-08 11:59:59.999,3907.52,3918.97,3900.02,3912.07,1970.286062,8460
2019-03-08 12:59:59.999,3913.7,3920.03,3908.5,3913.18,1595.814273,6538
2019-03-08 13:59:59.999,3911.45,3921.0,3908.81,3920.43,1374.511752,5529
2019-03-08 14:59:59.999,3920.44,3932.0,3904.06,3915.07,1073.373822,7107
2019-03-08 15:59:59.999,3914.44,3917.04,3883.07,3884.19,1154.047572,7593
2019-03-08 16:59:59.999,3884.19,3884.19,3800.0,3851.35,5185.643706,25756
2019-03-08 17:59:59.999,3850.01,3874.18,3843.7,3864.89,2646.784098,12667
2019-03-08 18:59:59.999,3864.88,3887.88,3854.75,3875.84,1769.699962,10206
2019-03-08 19:59:59.999,3875.32,3890.0,3873.52,3880.46,1046.411942,7869
2019-03-08 20:59:59.999,3880.67,3889.36,3871.48,3884.99,775.024982,6218
2019-03-08 21:59:59.999,3884.56,3886.18,3875.16,3876.8,812.474496,6185
2019-03-08 22:59:59.999,3876.8,3881.22,3866.8,3880.26,738.416117,6291
2019-03-08 23:59:59.999,3881.2,3886.8,3877.65,3885.9,797.66703,6827
2019-03-09 00:59:59.999,3885.22,3915.0,3885.05,3909.63,1530.802937,10448
2019-03-09 01:59:59.999,3910.79,3938.99,3906.13,3915.69,2117.451662,12866
2019-03-09 02:59:59.999,3916.0,3924.22,3907.02,3920.0,1355.874786,8400
2019-03-09 03:59:59.999,3918.96,3927.09,3910.04,3916.26,1231.331305,8180
2019-03-09 04:59:59.999,3916.24,3923.48,3906.0,3907.0,652.890207,6033
2019-03-09 05:59:59.999,3906.47,3920.46,3905.53,3913.34,836.241467,5823
2019-03-09 06:59:59.999,3914.76,3928.44,3913.73,3924.44,832.263987,6801
2019-03-09 07:59:59.999,3924.44,3945.0,3910.0,3921.96,1760.726097,11221
2019-03-09 08:59:59.999,3921.02,3949.69,3916.11,3945.15,1846.319184,11784
2019-03-09 09:59:59.999,3945.17,3966.0,3934.35,3950.0,2969.268882,14929
2019-03-09 10:59:59.999,3950.75,3971.75,3918.4,3923.07,2660.91211,15757
2019-03-09 11:59:59.999,3923.07,3926.61,3890.0,3914.14,2701.314449,11288
2019-03-09 12:59:59.999,3914.16,3933.3,3910.25,3929.6,1033.614776,7604
2019-03-09 13:59:59.999,3929.57,3935.03,3919.1,3928.58,624.932272,5818
2019-03-09 14:59:59.999,3928.06,3930.04,3910.72,3913.36,666.11777,6077
2019-03-09 15:59:59.999,3913.36,3923.95,3911.84,3915.56,495.458338,5132
2019-03-09 16:59:59.999,3914.41,3931.97,3906.36,3924.04,833.874319,7262
2019-03-09 17:59:59.999,3925.64,3946.45,3923.75,3943.04,890.658576,7850
2019-03-09 18:59:59.999,3943.43,3943.43,3921.45,3928.83,1074.768398,8045
2019-03-09 19:59:59.999,3929.45,3940.0,3925.89,3937.04,940.989373,6703
2019-03-09 20:59:59.999,3937.9,3938.27,3923.01,3928.7,917.646614,7032
2019-03-09 21:59:59.999,3928.31,3929.0,3916.12,3925.5,1227.956557,8521
2019-03-09 22:59:59.999,3925.5,3925.74,3910.0,3919.69,1163.244871,7814
2019-03-09 23:59:59.999,3918.7,3920.5,3912.07,3919.43,984.839653,6544
2019-03-10 00:59:59.999,3918.54,3919.45,3891.92,3898.74,1838.104952,10772
2019-03-10 01:59:59.999,3898.02,3905.69,3881.69,3902.0,1690.032303,9125
2019-03-10 03:59:59.999,3901.98,3918.0,3899.31,3907.58,1084.131546,7272
2019-03-10 04:59:59.999,3906.21,3914.27,3891.73,3899.0,960.817767,7507
2019-03-10 05:59:59.999,3898.4,3908.02,3894.08,3902.82,734.760465,6120
2019-03-10 06:59:59.999,3901.85,3915.77,3900.42,3904.99,890.1577,5868
2019-03-10 07:59:59.999,3904.97,3916.69,3901.16,3905.01,793.132526,6211
2019-03-10 08:59:59.999,3904.53,3905.95,3886.45,3893.0,851.37627,6965
2019-03-10 09:59:59.999,3893.0,3912.87,3890.94,3911.04,948.565552,6760
2019-03-10 10:59:59.999,3911.06,3915.0,3903.0,3905.92,841.950444,6814
